#              X                D                V                M
    0.0435006112     1.7425359089    -0.0290098045     0.0005969559
    0.0438938340     1.7423992645    -0.0292718845     0.0006132976
    0.0442906114     1.7422600648    -0.0295363322     0.0006301039
    0.0446909754     1.7421183608    -0.0298031691     0.0006473640
    0.0450949586     1.7419741284    -0.0300724168     0.0006650851
    0.0455025935     1.7418272292    -0.0303440969     0.0006833025
    0.0459139132     1.7416776577    -0.0306182314     0.0007020195
    0.0463289510     1.7415254054    -0.0308948425     0.0007212397
    0.0467477406     1.7413704180    -0.0311739526     0.0007409780
    0.0471703158     1.7412125525    -0.0314555841     0.0007612729
    0.0475967108     1.7410518343    -0.0317397598     0.0007821196
    0.0480269603     1.7408882218    -0.0320265027     0.0008035307
    0.0484610990     1.7407216586    -0.0323158360     0.0008255225
    0.0488991620     1.7405520872    -0.0326077830     0.0008481120
    0.0493411849     1.7403794094    -0.0329023673     0.0008713275
    0.0497872035     1.7402035896    -0.0331996126     0.0008951805
    0.0502372539     1.7400245940    -0.0334995431     0.0009196824
    0.0506913725     1.7398423630    -0.0338021828     0.0009448514
    0.0511495960     1.7396568361    -0.0341075563     0.0009707065
    0.0516119617     1.7394679525    -0.0344156882     0.0009972667
    0.0520785069     1.7392756506    -0.0347266034     0.0010245517
    0.0525492695     1.7390798681    -0.0350403270     0.0010525814
    0.0530242875     1.7388805421    -0.0353568843     0.0010813763
    0.0535035994     1.7386776091    -0.0356763009     0.0011109572
    0.0539872440     1.7384710047    -0.0359986025     0.0011413456
    0.0544752605     1.7382606640    -0.0363238152     0.0011725630
    0.0549676885     1.7380465214    -0.0366519653     0.0012046318
    0.0554645677     1.7378285105    -0.0369830791     0.0012375745
    0.0559659385     1.7376065644    -0.0373171835     0.0012714142
    0.0564718414     1.7373806152    -0.0376543054     0.0013061745
    0.0569823174     1.7371505946    -0.0379944720     0.0013418795
    0.0574974078     1.7369163799    -0.0383377107     0.0013785705
    0.0580171544     1.7366779277    -0.0386840492     0.0014162644
    0.0585415992     1.7364351856    -0.0390335155     0.0014549813
    0.0590707848     1.7361880822    -0.0393861379     0.0014947470
    0.0596047539     1.7359365451    -0.0397419447     0.0015355882
    0.0601435498     1.7356804043    -0.0401009645     0.0015775641
    0.0606872161     1.7354196556    -0.0404632264     0.0016206799
    0.0612357969     1.7351542432    -0.0408287597     0.0016649576
    0.0617893365     1.7348840376    -0.0411975938     0.0017104444
    0.0623478799     1.7346089184    -0.0415697583     0.0017571851
    0.0629114722     1.7343288976    -0.0419452834     0.0018051796
    0.0634801591     1.7340438030    -0.0423241993     0.0018544914
    0.0640539867     1.7337535645    -0.0427065365     0.0019051493
    0.0646330013     1.7334581578    -0.0430923260     0.0019571659
    0.0652172499     1.7331573458    -0.0434815987     0.0020106301
    0.0658067799     1.7328512158    -0.0438743861     0.0020655150
    0.0664016388     1.7325394795    -0.0442707197     0.0021219298
    0.0670018750     1.7322222378    -0.0446706317     0.0021798423
    0.0676075370     1.7318991879    -0.0450741540     0.0022393693
    0.0682186739     1.7315704211    -0.0454813194     0.0023004819
    0.0688353352     1.7312356775    -0.0458921605     0.0023632828
    0.0694575707     1.7308949552    -0.0463067106     0.0024277784
    0.0700854309     1.7305481382    -0.0467250029     0.0024940182
    0.0707189667     1.7301950288    -0.0471470712     0.0025620846
    0.0713582292     1.7298356312    -0.0475729494     0.0026319819
    0.0720032704     1.7294698065    -0.0480026720     0.0027037704
    0.0726541424     1.7290973471    -0.0484362733     0.0027775390
    0.0733108980     1.7287182408    -0.0488737884     0.0028532993
    0.0739735903     1.7283323622    -0.0493152525     0.0029311081
    0.0746422730     1.7279395844    -0.0497607011     0.0030110239
    0.0753170002     1.7275397183    -0.0502101701     0.0030931319
    0.0759978266     1.7271326937    -0.0506636955     0.0031774687
    0.0766848073     1.7267183931    -0.0511213141     0.0032640908
    0.0773779980     1.7262966848    -0.0515830624     0.0033530616
    0.0780774547     1.7258674357    -0.0520489778     0.0034444458
    0.0787832342     1.7254305113    -0.0525190977     0.0035383095
    0.0794953936     1.7249857758    -0.0529934598     0.0036347200
    0.0802139905     1.7245330921    -0.0534721023     0.0037337464
    0.0809390831     1.7240723219    -0.0539550638     0.0038354586
    0.0816707302     1.7236033254    -0.0544423830     0.0039399285
    0.0824089910     1.7231259614    -0.0549340991     0.0040472290
    0.0831539253     1.7226400875    -0.0554302516     0.0041574348
    0.0839055935     1.7221455598    -0.0559308805     0.0042706218
    0.0846640563     1.7216422051    -0.0564360259     0.0043868808
    0.0854293752     1.7211298422    -0.0569457283     0.0045063078
    0.0862016122     1.7206083732    -0.0574600288     0.0046289597
    0.0869808298     1.7200776485    -0.0579789687     0.0047549189
    0.0877670912     1.7195374829    -0.0585025897     0.0048842861
    0.0885604599     1.7189876521    -0.0590309336     0.0050171829
    0.0893610003     1.7184280956    -0.0595640431     0.0051536507
    0.0901687771     1.7178585926    -0.0601019609     0.0052938117
    0.0909838558     1.7172789384    -0.0606447301     0.0054377814
    0.0918063025     1.7166890659    -0.0611923944     0.0055856065
    0.0926361836     1.7160886288    -0.0617449974     0.0057374783
    0.0934735664     1.7154776419    -0.0623025840     0.0058934022
    0.0943185186     1.7148557236    -0.0628651983     0.0060535923
    0.0951711089     1.7142228638    -0.0634328858     0.0062180679
    0.0960314061     1.7135787530    -0.0640056919     0.0063870089
    0.0968994799     1.7129232484    -0.0645836624     0.0065605075
    0.0977754007     1.7122561962    -0.0651668440     0.0067386624
    0.0986592393     1.7115772851    -0.0657552829     0.0069216611
    0.0995510674     1.7108863898    -0.0663490266     0.0071095895
    0.1004509571     1.7101833186    -0.0669481226     0.0073025719
    0.1013589814     1.7094678534    -0.0675526188     0.0075007485
    0.1022752137     1.7087397456    -0.0681625636     0.0077042794
    0.1031997283     1.7079987799    -0.0687780058     0.0079133075
    0.1041326000     1.7072447698    -0.0693989947     0.0081279606
    0.1050739044     1.7064774896    -0.0700255800     0.0083483907
    0.1060237178     1.7056967118    -0.0706578118     0.0085747528
    0.1069821169     1.7049022072    -0.0712957407     0.0088072051
    0.1079491794     1.7040937444    -0.0719394176     0.0090459089
    0.1089249837     1.7032710900    -0.0725888941     0.0092910287
    0.1099096088     1.7024340088    -0.0732442220     0.0095427321
    0.1109031343     1.7015822147    -0.0739054536     0.0098012213
    0.1119056408     1.7007154824    -0.0745726418     0.0100666621
    0.1129172095     1.6998335905    -0.0752458398     0.0103392199
    0.1139379221     1.6989362957    -0.0759251016     0.0106190759
    0.1149678615     1.6980232842    -0.0766104811     0.0109064598
    0.1160071111     1.6970942999    -0.0773020331     0.0112015667
    0.1170557548     1.6961491553    -0.0779998129     0.0115045475
    0.1181138778     1.6951874520    -0.0787038759     0.0118156977
    0.1191815657     1.6942090378    -0.0794142784     0.0121351489
    0.1202589049     1.6932135424    -0.0801310769     0.0124631843
    0.1213459827     1.6922007734    -0.0808543288     0.0127999664
    0.1224428871     1.6911703268    -0.0815840913     0.0131458095
    0.1235497069     1.6901220360    -0.0823204228     0.0135008627
    0.1246665319     1.6890555268    -0.0830633818     0.0138654256
    0.1257934523     1.6879704969    -0.0838130274     0.0142397506
    0.1269305595     1.6868666934    -0.0845694194     0.0146240563
    0.1280779456     1.6857437962    -0.0853326178     0.0150186136
    0.1292357034     1.6846014830    -0.0861026834     0.0154236987
    0.1304039268     1.6834393945    -0.0868796772     0.0158396200
    0.1315827103     1.6822572516    -0.0876636611     0.0162666285
    0.1327721494     1.6810547300    -0.0884546973     0.0167050129
    0.1339723404     1.6798314984    -0.0892528487     0.0171550712
    0.1351833805     1.6785872234    -0.0900581785     0.0176171067
    0.1364053677     1.6773215369    -0.0908707506     0.0180914548
    0.1376384011     1.6760340994    -0.0916906294     0.0185784325
    0.1388825805     1.6747245871    -0.0925178800     0.0190783478
    0.1401380066     1.6733926575    -0.0933525680     0.0195915277
    0.1414047811     1.6720379460    -0.0941947596     0.0201183219
    0.1426830066     1.6706600083    -0.0950445209     0.0206591528
    0.1439727865     1.6692585951    -0.0959019199     0.0212142821
    0.1452742255     1.6678332486    -0.0967670239     0.0217841539
    0.1465874287     1.6663836374    -0.0976399016     0.0223691088
    0.1479125026     1.6649093421    -0.0985206218     0.0229695692
    0.1492495545     1.6634100388    -0.0994092543     0.0235858780
    0.1505986926     1.6618852175    -0.1003058688     0.0242185506
    0.1519600263     1.6603345904    -0.1012105366     0.0248679078
    0.1533336657     1.6587577372    -0.1021233290     0.0255343949
    0.1547197221     1.6571541987    -0.1030443176     0.0262185007
    0.1561183077     1.6555235758    -0.1039735752     0.0269206646
    0.1575295358     1.6538654737    -0.1049111750     0.0276413277
    0.1589535206     1.6521794642    -0.1058571909     0.0283809688
    0.1603903776     1.6504651170    -0.1068116972     0.0291400756
    0.1618402229     1.6487219999    -0.1077747691     0.0299191446
    0.1633031742     1.6469496788    -0.1087464822     0.0307186808
    0.1647793497     1.6451476847    -0.1097269129     0.0315392321
    0.1662688691     1.6433155580    -0.1107161379     0.0323813448
    0.1677718530     1.6414528945    -0.1117142352     0.0332455159
    0.1692884230     1.6395592509    -0.1127212831     0.0341322886
    0.1708187021     1.6376340413    -0.1137373599     0.0350423662
    0.1723628141     1.6356769462    -0.1147625460     0.0359761779
    0.1739208840     1.6336873686    -0.1157969209     0.0369344575
    0.1754930381     1.6316649469    -0.1168405663     0.0379176931
    0.1770794037     1.6296090623    -0.1178935630     0.0389266642
    0.1786801091     1.6275193235    -0.1189559938     0.0399619083
    0.1802952842     1.6253952275    -0.1200279415     0.0410240954
    0.1819250595     1.6232362605    -0.1211094897     0.0421139185
    0.1835695672     1.6210418759    -0.1222007225     0.0432321201
    0.1852289403     1.6188116087    -0.1233017252     0.0443793582
    0.1869033134     1.6165449442    -0.1244125834     0.0455563587
    0.1885928219     1.6142413649    -0.1255333835     0.0467638624
    0.1902976026     1.6119003123    -0.1266642126     0.0480026721
    0.1920177937     1.6095212783    -0.1278051584     0.0492735408
    0.1937535344     1.6071037521    -0.1289563098     0.0505772361
    0.1955049653     1.6046472135    -0.1301177559     0.0519145488
    0.1972722283     1.6021510224    -0.1312895863     0.0532864373
    0.1990554664     1.5996147462    -0.1324718924     0.0546936058
    0.2008548240     1.5970377489    -0.1336647650     0.0561370368
    0.2026704468     1.5944195644    -0.1348682968     0.0576175018
    0.2045024820     1.5917595179    -0.1360825801     0.0591360681
    0.2063510778     1.5890571333    -0.1373077091     0.0606935486
    0.2082163839     1.5863118339    -0.1385437781     0.0622909076
    0.2100985515     1.5835230378    -0.1397908822     0.0639291332
    0.2119977328     1.5806901644    -0.1410491173     0.0656092291
    0.2139140818     1.5778126342    -0.1423185800     0.0673322144
    0.2158477535     1.5748898689    -0.1435993678     0.0690991238
    0.2177989046     1.5719212917    -0.1448915789     0.0709110075
    0.2197676932     1.5689063271    -0.1461953125     0.0727689315
    0.2217542785     1.5658443836    -0.1475106682     0.0746740048
    0.2237588215     1.5627348102    -0.1488377461     0.0766274500
    0.2257814846     1.5595771136    -0.1501766483     0.0786302620
    0.2278224315     1.5563705841    -0.1515274761     0.0806837996
    0.2298818275     1.5531147244    -0.1528903331     0.0827891030
    0.2319598393     1.5498088732    -0.1542653226     0.0849474992
    0.2340566353     1.5464524259    -0.1556525490     0.0871602479
    0.2361723852     1.5430448057    -0.1570521178     0.0894285842
    0.2383072604     1.5395853986    -0.1584641350     0.0917538301
    0.2404614338     1.5360735951    -0.1598887075     0.0941373258
    0.2426350798     1.5325087899    -0.1613259429     0.0965804300
    0.2448283744     1.5288903821    -0.1627759499     0.0990845193
    0.2470414952     1.5252177449    -0.1642388376     0.1016510469
    0.2492746215     1.5214902594    -0.1657147159     0.1042814809
    0.2515279341     1.5177073793    -0.1672036965     0.1069771798
    0.2538016154     1.5138684096    -0.1687058902     0.1097398184
    0.2560958497     1.5099728337    -0.1702214105     0.1125707560
    0.2584108226     1.5060199792    -0.1717503701     0.1154716916
    0.2607467217     1.5020092669    -0.1732928835     0.1184441731
    0.2631037361     1.4979401073    -0.1748490659     0.1214898020
    0.2654820567     1.4938118952    -0.1764190330     0.1246102482
    0.2678818760     1.4896240337    -0.1780029017     0.1278072014
    0.2703033885     1.4853759348    -0.1796007894     0.1310823713
    0.2727467902     1.4810670189    -0.1812128148     0.1344374868
    0.2752122789     1.4766966569    -0.1828390964     0.1378744326
    0.2777000544     1.4722643166    -0.1844797549     0.1413949146
    0.2802103181     1.4677694095    -0.1861349110     0.1450008103
    0.2827432732     1.4632113694    -0.1878046866     0.1486939913
    0.2852991250     1.4585896083    -0.1894892038     0.1524764321
    0.2878780803     1.4539036010    -0.1911885864     0.1563499987
    0.2904803480     1.4491527866    -0.1929029587     0.1603166970
    0.2931061389     1.4443366175    -0.1946324455     0.1643785530
    0.2957556655     1.4394545595    -0.1963771728     0.1685376120
    0.2984291425     1.4345060921    -0.1981372675     0.1727959390
    0.3011267864     1.4294907084    -0.1999128572     0.1771556173
    0.3038488155     1.4244078504    -0.2017040696     0.1816189430
    0.3065954503     1.4192570864    -0.2035110349     0.1861879060
    0.3093669133     1.4140378719    -0.2053338823     0.1908648979
    0.3121634289     1.4087497755    -0.2071727434     0.1956520358
    0.3149852235     1.4033923193    -0.2090277496     0.2005516498
    0.3178325257     1.3979650442    -0.2108990334     0.2055660880
    0.3207055659     1.3924675099    -0.2127867279     0.2106977163
    0.3236045770     1.3868992955    -0.2146909674     0.2159489172
    0.3265297937     1.3812599990    -0.2166118870     0.2213220897
    0.3294814527     1.3755492378    -0.2185496227     0.2268196483
    0.3324597932     1.3697665989    -0.2205043101     0.2324442187
    0.3354650564     1.3639117657    -0.2224760879     0.2381981527
    0.3384974856     1.3579843431    -0.2244650926     0.2440842162
    0.3415573263     1.3519840421    -0.2264714642     0.2501048536
    0.3446448264     1.3459105486    -0.2284953421     0.2562627189
    0.3477602359     1.3397635734    -0.2305368668     0.2625604786
    0.3509038071     1.3335428520    -0.2325961795     0.2690008108
    0.3540757946     1.3272481395    -0.2346734222     0.2755864333
    0.3572764551     1.3208791934    -0.2367687367     0.2823201952
    0.3605060479     1.3144358477    -0.2388822680     0.2892046969
    0.3637648346     1.3079178881    -0.2410141584     0.2962429524
    0.3670530790     1.3013251861    -0.2431645540     0.3034376685
    0.3703710475     1.2946576094    -0.2453336000     0.3107917386
    0.3737190086     1.2879150538    -0.2475214426     0.3183080754
    0.3770972336     1.2810974455    -0.2497282286     0.3259895951
    0.3805059959     1.2742047411    -0.2519541059     0.3338392164
    0.3839455717     1.2672369077    -0.2541992218     0.3418600236
    0.3874162394     1.2601939735    -0.2564637262     0.3500548737
    0.3909182802     1.2530759632    -0.2587477674     0.3584269245
    0.3944519776     1.2458829599    -0.2610514963     0.3669791142
    0.3980176178     1.2386150630    -0.2633750633     0.3757145407
    0.4016154895     1.2312724077    -0.2657186194     0.3846362953
    0.4052458841     1.2238551644    -0.2680823165     0.3937474612
    0.4089090956     1.2163635377    -0.2704663071     0.4030511335
    0.4126054206     1.2087977591    -0.2728707427     0.4125505648
    0.4163351584     1.2011581116    -0.2752957781     0.4222487441
    0.4200986111     1.1934449024    -0.2777415664     0.4321488872
    0.4238960835     1.1856584784    -0.2802082610     0.4422542163
    0.4277278830     1.1777992283    -0.2826960174     0.4525678320
    0.4315943201     1.1698675765    -0.2852049896     0.4630929894
    0.4354957076     1.1618639889    -0.2877353335     0.4738328190
    0.4394323617     1.1537889699    -0.2902872051     0.4847904592
    0.4434046011     1.1456430677    -0.2928607591     0.4959692279
    0.4474127475     1.1374268695    -0.2954561523     0.5073722244
    0.4514571254     1.1291410059    -0.2980735413     0.5190026379
    0.4555380624     1.1207861507    -0.3007130824     0.5308636514
    0.4596558890     1.1123630199    -0.3033749327     0.5429584087
    0.4638109385     1.1038723808    -0.3060592480     0.5552901469
    0.4680035475     1.0953150320    -0.3087661867     0.5678618977
    0.4722340555     1.0866918349    -0.3114959043     0.5806768959
    0.4765028051     1.0780036799    -0.3142485589     0.5937381635
    0.4808101420     1.0692515127    -0.3170243073     0.6070488019
    0.4851564150     1.0604363221    -0.3198233065     0.6206118552
    0.4895419760     1.0515591530    -0.3226457125     0.6344304038
    0.4939671802     1.0426210838    -0.3254916825     0.6485073948
    0.4984323859     1.0336232540    -0.3283613725     0.6628458306
    0.5029379547     1.0245668377    -0.3312549390     0.6774485944
    0.5074842516     1.0154530675    -0.3341725374     0.6923185894
    0.5120716446     1.0062832181    -0.3371143233     0.7074586417
    0.5167005052     0.9970586177    -0.3400804514     0.7228715533
    0.5213712083     0.9877806455    -0.3430710756     0.7385600847
    0.5260841322     0.9784507203    -0.3460863500     0.7545268992
    0.5308396584     0.9690703105    -0.3491264281     0.7707746112
    0.5356381721     0.9596409382    -0.3521914618     0.7873057938
    0.5404800618     0.9501641644    -0.3552816034     0.8041229211
    0.5453657197     0.9406416256    -0.3583970021     0.8212284903
    0.5502955415     0.9310749552    -0.3615378097     0.8386247554
    0.5552699262     0.9214658889    -0.3647041733     0.8563140716
    0.5602892768     0.9118161716    -0.3678962413     0.8742985938
    0.5653539997     0.9021276210    -0.3711141592     0.8925804673
    0.5704645050     0.8924020699    -0.3743580734     0.9111616632
    0.5756212066     0.8826414138    -0.3776281272     0.9300441099
    0.5808245222     0.8728475905    -0.3809244633     0.9492296312
    0.5860748730     0.8630225943    -0.3842472214     0.9687199784
    0.5913726842     0.8531684492    -0.3875965407     0.9885167633
    0.5967183849     0.8432872056    -0.3909725593     1.0086214578
    0.6021124079     0.8333809889    -0.3943754115     1.0290354904
    0.6075551901     0.8234519305    -0.3978052314     1.0497601033
    0.6130471722     0.8135022297    -0.4012621495     1.0707964722
    0.6185887989     0.8035341071    -0.4047462946     1.0921456151
    0.6241805191     0.7935498009    -0.4082577943     1.1138083917
    0.6298227855     0.7835516512    -0.4117967700     1.1357856320
    0.6355160551     0.7735419447    -0.4153633452     1.1580778927
    0.6412607888     0.7635230506    -0.4189576376     1.1806856670
    0.6470574519     0.7534973488    -0.4225797630     1.2036092737
    0.6529065139     0.7434672909    -0.4262298320     1.2268489361
    0.6588084483     0.7334352787    -0.4299079557     1.2504046277
    0.6647637331     0.7234038048    -0.4336142384     1.2742762458
    0.6707728506     0.7133753633    -0.4373487818     1.2984634990
    0.6768362874     0.7033524464    -0.4411116852     1.3229659089
    0.6829545345     0.6933376127    -0.4449030410     1.3477828767
    0.6891280873     0.6833333887    -0.4487229405     1.3729135857
    0.6953574459     0.6733423493    -0.4525714686     1.3983570760
    0.7016431146     0.6633670570    -0.4564487068     1.4241121908
    0.7079856024     0.6534101302    -0.4603547296     1.4501776264
    0.7143854231     0.6434741309    -0.4642896098     1.4765518515
    0.7208430948     0.6335616778    -0.4682534124     1.5032331851
    0.7273591405     0.6236753653    -0.4722461982     1.5302197419
    0.7339340878     0.6138178073    -0.4762680214     1.5575094582
    0.7405684692     0.6039915957    -0.4803189313     1.5851000696
    0.7472628220     0.5941993507    -0.4843989693     1.6129891332
    0.7540176882     0.5844436568    -0.4885081716     1.6411739995
    0.7608336149     0.5747270781    -0.4926465689     1.6696518229
    0.7677111541     0.5650522100    -0.4968141819     1.6984195749
    0.7746508626     0.5554216163    -0.5010110249     1.7274740230
    0.7816533024     0.5458378399    -0.5052371051     1.7568117362
    0.7887190406     0.5363033664    -0.5094924241     1.7864290840
    0.7958486495     0.5268207319    -0.5137769705     1.8163222461
    0.8030427063     0.5173924189    -0.5180907261     1.8464871998
    0.8103017936     0.5080208606    -0.5224336654     1.8769197263
    0.8176264992     0.4987084691    -0.5268057529     1.9076154131
    0.8250174164     0.4894576421    -0.5312069423     1.9385696513
    0.8324751436     0.4802707321    -0.5356371781     1.9697776391
    0.8400002848     0.4711500447    -0.5400963948     2.0012343860
    0.8475934494     0.4620978620    -0.5445845152     2.0329347082
    0.8552552521     0.4531164363    -0.5491014496     2.0648732289
    0.8629863136     0.4442079390    -0.5536470998     2.0970443983
    0.8707872599     0.4353745014    -0.5582213549     2.1294424842
    0.8786587226     0.4266182293    -0.5628240896     2.1620615662
    0.8866013393     0.4179411619    -0.5674551668     2.1948955541
    0.8946157531     0.4093452815    -0.5721144366     2.2279381887
    0.9027026129     0.4008325243    -0.5768017342     2.2611830381
    0.9108625738     0.3924047749    -0.5815168798     2.2946235023
    0.9190962965     0.3840638189    -0.5862596825     2.3282528496
    0.9274044477     0.3758114467    -0.5910299299     2.3620641485
    0.9357877003     0.3676493144    -0.5958274003     2.3960503712
    0.9442467332     0.3595790811    -0.6006518493     2.4302042930
    0.9527822312     0.3516022689    -0.6055030223     2.4645186122
    0.9613948858     0.3437203931    -0.6103806412     2.4989858418
    0.9700853942     0.3359348593    -0.6152844139     2.5335984079
    0.9788544603     0.3282470332    -0.6202140264     2.5683485871
    0.9877027942     0.3206581782    -0.6251691492     2.6032285767
    0.9966311124     0.3131695020    -0.6301494306     2.6382304520
    1.0056401379     0.3057821450    -0.6351544981     2.6733461827
    1.0147306003     0.2984971602    -0.6401839596     2.7085676631
    1.0239032358     0.2913155427    -0.6452373992     2.7438866831
    1.0331587871     0.2842381712    -0.6503143840     2.7792950122
    1.0424980038     0.2772658913    -0.6554144526     2.8147842963
    1.0519216421     0.2703994393    -0.6605371247     2.8503461687
    1.0614304652     0.2636395176    -0.6656818898     2.8859721490
    1.0710252431     0.2569867113    -0.6708482180     2.9216537748
    1.0807067528     0.2504415394    -0.6760355529     2.9573825352
    1.0904757783     0.2440044455    -0.6812433117     2.9931498934
    1.1003331107     0.2376757921    -0.6864708856     3.0289473047
    1.1102795482     0.2314558848    -0.6917176354     3.0647661827
    1.1203158963     0.2253449226    -0.6969828991     3.1005979996
    1.1304429678     0.2193430611    -0.7022659805     3.1364341785
    1.1406615828     0.2134503459    -0.7075661608     3.1722662314
    1.1509725687     0.2076667821    -0.7128826853     3.2080856342
    1.1613767605     0.2019922730    -0.7182147743     3.2438839602
    1.1718750008     0.1964266799    -0.7235616116     3.2796527654
    1.1824681397     0.1909697740    -0.7289223529     3.3153837034
    1.1931570350     0.1856212524    -0.7342961234     3.3510685038
    1.2039425524     0.1803807555    -0.7396820132     3.3866989434
    1.2148255653     0.1752478540    -0.7450790800     3.4222668874
    1.2258069549     0.1702220530    -0.7504863481     3.4577642911
    1.2368876106     0.1653027877    -0.7559028094     3.4931832254
    1.2480684296     0.1604894456    -0.7613274181     3.5285158297
    1.2593503173     0.1557813321    -0.7667590994     3.5637544169
    1.2707341875     0.1511777210    -0.7721967362     3.5988913474
    1.2822209619     0.1466777981    -0.7776391855     3.6339192009
    1.2938115707     0.1422807291    -0.7830852581     3.6688305927
    1.3055069526     0.1379855898    -0.7885337413     3.7036183944
    1.3173080547     0.1337914278    -0.7939833798     3.7382755615
    1.3292158326     0.1296972414    -0.7994328828     3.7727952078
    1.3412312506     0.1257019813    -0.8048809239     3.8071706129
    1.3533552817     0.1218045394    -0.8103261472     3.8413952770
    1.3655889077     0.1180037814    -0.8157671555     3.8754628212
    1.3779331193     0.1142985264    -0.8212025193     3.9093670703
    1.3903889161     0.1106875546    -0.8266307752     3.9431020401
    1.4029573069     0.1071696131    -0.8320504246     3.9766619269
    1.4156393093     0.1037434127    -0.8374599370     4.0100411350
    1.4284359505     0.1004076325    -0.8428577496     4.0432342703
    1.4413482666     0.0971609273    -0.8482422652     4.0762361235
    1.4543773033     0.0940019141    -0.8536118617     4.1090417379
    1.4675241157     0.0909292026    -0.8589648775     4.1416462938
    1.4807897684     0.0879413615    -0.8642996327     4.1740452642
    1.4941753358     0.0850369480    -0.8696144150     4.2062343004
    1.5076819016     0.0822145075    -0.8749074818     4.2382092409
    1.5213105598     0.0794725517    -0.8801770775     4.2699662252
    1.5350624139     0.0768095960    -0.8854214117     4.3015015307
    1.5489385777     0.0742241325    -0.8906386810     4.3328117109
    1.5629401747     0.0717146502    -0.8958270575     4.3638935073
    1.5770683388     0.0692796267    -0.9009846990     4.3947439018
    1.5913242142     0.0669175356    -0.9061097461     4.4253600856
    1.6057089553     0.0646268443    -0.9112003290     4.4557394854
    1.6202237269     0.0624060223    -0.9162545630     4.4858797206
    1.6348697045     0.0602535325    -0.9212705612     4.5157786670
    1.6496480741     0.0581678466    -0.9262464243     4.5454343728
    1.6645600324     0.0561474362    -0.9311802529     4.5748451182
    1.6796067871     0.0541907736    -0.9360701521     4.6040094219
    1.6947895566     0.0522963445    -0.9409142223     4.6329259679
    1.7101095704     0.0504626379    -0.9457105745     4.6615936743
    1.7255680692     0.0486881552    -0.9504573254     4.6900116433
    1.7411663047     0.0469714048    -0.9551526077     4.7181791992
    1.7569055401     0.0453109135    -0.9597945616     4.7460958211
    1.7727870500     0.0437052179    -0.9643813496     4.7737612002
    1.7888121205     0.0421528658    -0.9689111609     4.8011752420
    1.8049820492     0.0406524273    -0.9733821998     4.8283379830
    1.8212981457     0.0392024839    -0.9777927074     4.8552496810
    1.8377617312     0.0378016410    -0.9821409458     4.8819107148
    1.8543741389     0.0364485184    -0.9864252196     4.9083216682
    1.8711367141     0.0351417550    -0.9906438716     4.9344832882
    1.8880508143     0.0338800140    -0.9947952803     4.9603964495
    1.9051178091     0.0326619790    -0.9988778688     4.9860621810
    1.9223390806     0.0314863515    -1.0028901167     5.0114816931
    1.9397160234     0.0303518615    -1.0068305430     5.0366562843
    1.9572500448     0.0292572582    -1.0106977281     5.0615874184
    1.9749425645     0.0282013167    -1.0144903062     5.0862766686
    1.9927950155     0.0271828349    -1.0182069751     5.1107257421
    2.0108088432     0.0262006357    -1.0218464953     5.1349364552
    2.0289855066     0.0252535683    -1.0254076926     5.1589107220
    2.0473264775     0.0243405049    -1.0288894694     5.1826505803
    2.0658332412     0.0234603455    -1.0322907998     5.2061581451
    2.0845072965     0.0226120126    -1.0356107471     5.2294356559
    2.1033501554     0.0217944586    -1.0388484530     5.2524853968
    2.1223633440     0.0210066598    -1.0420031629     5.2753097614
    2.1415484019     0.0202476187    -1.0450742317     5.2979112215
    2.1609068827     0.0195163654    -1.0480611386     5.3202923121
    2.1804403540     0.0188119567    -1.0509635175     5.3424556455
    2.2001503978     0.0181334774    -1.0537811976     5.3644039025
    2.2200386101     0.0174800430    -1.0565142689     5.3861398124
    2.2401066014     0.0168507982    -1.0591632227     5.4076662102
    2.2603559969     0.0162449263    -1.0617291777     5.4289859860
    2.2807884364     0.0156616573    -1.0642143963     5.4501021416
    2.3014055745     0.0151002942    -1.0666234769     5.4710178227
    2.3222090808     0.0145602842    -1.0689666949     5.4917364481
    2.3432006400     0.0140414808    -1.0712720735     5.5122620229
    2.3643819518     0.0135456795    -1.0736561712     5.5326005478
    2.3857547317     0.0130728040    -1.0761751614     5.5527644644
    2.4073207104     0.0125979645    -1.0777019637     5.5727434240
    2.4290816343     0.0121427706    -1.0792081007     5.5925218276
    2.4510392655     0.0117086980    -1.0808245578     5.6121119308
    2.4731953824     0.0112919709    -1.0824093431     5.6315203222
    2.4955517789     0.0108912817    -1.0839310719     5.6507512199
    2.5181102656     0.0105057941    -1.0853786465     5.6698081615
    2.5408726693     0.0101348297    -1.0867472622     5.6886944264
    2.5638408333     0.0097777866    -1.0880346453     5.7074131300
    2.5870166174     0.0094341066    -1.0892397384     5.7259673161
    2.6104018986     0.0091032646    -1.0903621360     5.7443599579
    2.6339985705     0.0087847608    -1.0914018232     5.7625939835
    2.6578085440     0.0084781172    -1.0923590372     5.7806722823
    2.6818337473     0.0081828761    -1.0932341884     5.7985977084
    2.7060761259     0.0078985978    -1.0940278141     5.8163730822
    2.7305376429     0.0076248605    -1.0947405457     5.8340011812
    2.7552202793     0.0073612579    -1.0953730962     5.8514847662
    2.7801260339     0.0071074001    -1.0959262376     5.8688265505
    2.8052569234     0.0068629117    -1.0964007979     5.8860292251
    2.8306149832     0.0066274321    -1.0967976463     5.9030954334
    2.8562022665     0.0064006141    -1.0971176959     5.9200278002
